clock,Free swap space in %,CPU $2 time 0,CPU $2 time 1,CPU $2 time 2,CPU $2 time 3,Processor load (1 min average per core) 4,CPU $2 time 5,CPU $2 time 6,CPU $2 time 7,CPU $2 time 8,CPU $2 time 9,CPU $2 time 10,CPU $2 time 11,CPU $2 time 12,CPU $2 time 13,CPU $2 time 14,Free swap space in % 15,Free inodes on $1 (percentage) 16,Free inodes on $1 (percentage) 17,Free inodes on $1 (percentage) 18,Free disk space on $1 (percentage) 19,Free disk space on $1 (percentage) 20,Free disk space on $1 (percentage) 21,Free inodes on $1 (percentage) 22,Free inodes on $1 (percentage) 23,Free inodes on $1 (percentage) 24,Free disk space on $1 (percentage) 25,Free disk space on $1 (percentage) 26,Free disk space on $1 (percentage) 27,Free disk space on $1 (percentage) 28,Free disk space on $1 (percentage) 29,Free disk space on $1 (percentage) 30,Processor load (1 min average per core) 31,CPU $2 time 32,CPU $2 time 33,CPU $2 time 34,CPU $2 time 35,CPU $2 time 36,CPU $2 time 37,CPU $2 time 38,CPU $2 time 39,CPU $2 time 40,CPU $2 time 41
2022-02-19 14:00:00,99.1063,0.0425,0.0,0.0127,0.0,0.3429,0.8857,69.5584,0.0,0.3335,0.0,0.4502,0.0,1.7856,27.8751,0.9243,75.0756,96.7206,99.8723,99.9902,24.7349,75.7859,99.6154,96.6574,99.8723,99.9915,38.87,75.7859,99.5043,24.0509,75.7859,99.6158,0.016,98.1367,0.0,98.0329,0.0,0.3636,0.0,0.0155,0.0,0.6123,0.9777
2022-02-19 15:00:00,99.1063,0.0417,0.0,0.0126,0.0,0.371,0.8498,68.3893,0.0,0.3193,0.0,0.5132,0.0,1.8976,29.0138,0.8497,75.0756,96.7206,99.8723,99.9902,24.7396,75.7859,99.6154,96.6574,99.8723,99.9915,38.8589,75.7859,99.5043,24.0495,75.7859,99.6158,0.0134,98.2421,0.0,98.0954,0.0,0.3888,0.0,0.0139,0.0,0.5781,0.9343
2022-02-19 16:00:00,99.1063,0.0421,0.0,0.0127,0.0,0.3129,0.8025,70.3045,0.0,0.4047,0.0,0.4943,0.0,1.8682,27.0146,0.7854,75.0755,96.7206,99.8723,99.9902,24.7347,75.7859,99.6154,96.6574,99.8723,99.9915,38.8547,75.7859,99.5043,24.0442,75.7859,99.6158,0.014,98.3566,0.0,97.8967,0.0,0.4858,0.0,0.0139,0.0,0.6236,0.9798
2022-02-19 17:00:00,99.1063,0.0424,0.0,0.0125,0.0,0.3674,0.8678,66.9982,0.0,0.4576,0.0,0.5628,0.0,2.0736,29.7321,0.8675,75.0749,96.7205,99.8723,99.9902,24.7292,75.7859,99.6154,96.6574,99.8723,99.9915,38.8225,75.7859,99.5043,24.0407,75.7859,99.6158,0.0208,98.2119,0.0,97.8847,0.0,0.5184,0.0,0.0139,0.0,0.6401,0.9411
2022-02-19 18:00:00,99.1063,0.0419,0.0,0.0124,0.0,0.3061,0.8283,70.5472,0.0,0.3863,0.0,0.471,0.0,1.7825,26.9242,0.8185,75.0736,96.7205,99.8723,99.9902,24.736,75.7859,99.6154,96.6574,99.8723,99.9915,38.8033,75.7859,99.5043,24.0394,75.7859,99.6158,0.015,98.3068,0.0,98.0128,0.0,0.4313,0.0,0.014,0.0,0.6098,0.9282
2022-02-19 19:00:00,99.1063,0.043,0.0,0.0119,0.0,0.3134,0.8155,70.4412,0.0,0.3484,0.0,0.6318,0.0,2.0362,26.4732,0.7631,75.0736,96.7206,99.8723,99.9902,24.7359,75.7859,99.6154,96.6574,99.8723,99.9915,38.8019,75.7859,99.5043,24.0354,75.7859,99.6158,0.0145,98.3764,0.0,98.0688,0.0,0.4213,0.0,0.0133,0.0,0.5974,0.8924
2022-02-19 20:00:00,99.1063,0.0416,0.0,0.0107,0.0,0.3038,0.8213,69.698,0.0,0.3849,0.0,0.5249,0.0,1.9812,27.2534,0.7639,75.0733,96.7206,99.8723,99.9902,24.7336,75.7859,99.6154,96.6574,99.8723,99.9915,38.7908,75.7859,99.5043,24.0325,75.7859,99.6158,0.0142,98.3639,0.0,98.0506,0.0,0.4327,0.0,0.0141,0.0,0.6095,0.8874
2022-02-19 21:00:00,99.1063,0.0411,0.0,0.0103,0.0,0.316,0.7781,71.6151,0.0,0.3002,0.0,0.4593,0.0,1.7435,25.8851,0.7067,75.0728,96.7205,99.8723,99.9902,24.7301,75.7859,99.6154,96.657,99.8723,99.9915,38.7909,75.7859,99.5043,24.0343,75.7859,99.6158,0.0107,98.4715,0.0,98.1998,0.0,0.3596,0.0,0.012,0.0,0.5687,0.852
2022-02-19 22:00:00,99.1063,0.0421,0.0,0.0092,0.0,0.2403,0.7559,76.5167,0.0,0.061,0.0,0.2626,0.0,1.4346,21.9799,0.6806,75.0715,96.7206,99.8723,99.9902,24.7431,75.7859,99.6154,96.6571,99.8723,99.9915,38.795,75.7859,99.5043,24.0334,75.7859,99.6158,0.0093,98.5097,0.0,98.6444,0.0,0.0756,0.0,0.0094,0.0,0.4839,0.7896
2022-02-19 23:00:00,99.1063,0.0409,0.0,0.01,0.0,0.2402,0.8009,76.7786,0.0,0.0533,0.0,0.2662,0.0,1.4745,21.3808,0.7097,75.0705,96.7206,99.8723,99.9902,24.7496,75.7859,99.6154,96.6571,99.8723,99.9915,38.7875,75.7859,99.5043,24.0322,75.7859,99.6158,0.0075,98.4379,0.0,98.6436,0.0,0.0704,0.0,0.0096,0.0,0.4793,0.7934
2022-02-20 00:00:00,99.1063,0.0425,0.0025,0.0105,0.0,0.265,0.8109,77.0584,0.0,0.0547,0.0026,0.387,0.0,1.6686,20.8335,0.8923,75.0703,96.7206,99.8723,99.9902,24.7674,75.7859,99.6154,96.6571,99.8723,99.9915,38.7774,75.7859,99.5043,24.0393,75.7859,99.6158,0.0116,98.2411,0.0,98.6249,0.0,0.0695,0.0022,0.0095,0.0,0.4878,0.8034
2022-02-20 01:00:00,99.1063,0.042,0.0,0.0104,0.0,0.2653,0.8023,73.7568,0.0,0.0579,0.0,0.364,0.0,1.8618,23.9293,0.7233,75.0698,96.7206,99.8723,99.9902,24.7778,75.7859,99.6154,96.6571,99.8723,99.9915,38.7689,75.7859,99.5043,24.0668,75.7859,99.6158,0.0117,98.4274,0.0,98.4474,0.0,0.0697,0.0,0.0097,0.0,0.479,0.9928
2022-02-20 02:00:00,99.1063,0.0397,0.0,0.0106,0.0,0.2598,0.7926,74.8367,0.0,0.0538,0.0,0.3455,0.0,1.8617,23.0619,0.7343,75.0696,96.7206,99.8723,99.9902,24.7759,75.7859,99.6154,96.6571,99.8723,99.9915,38.7734,75.7859,99.5043,24.0635,75.7859,99.6158,0.0106,98.4186,0.0,98.619,0.0,0.0631,0.0,0.0097,0.0,0.4824,0.8145
2022-02-20 03:00:00,99.1063,0.0402,0.0,0.009,0.0,0.1839,0.7784,78.7671,0.0,0.0588,0.0,0.2373,0.0,1.4027,19.5217,0.682,75.0697,96.7206,99.8723,99.9902,24.7733,75.7859,99.6154,96.6571,99.8723,99.9915,38.7663,75.7859,99.5043,24.0621,75.7859,99.6158,0.0095,98.4837,0.0,98.6086,0.0,0.0779,0.0,0.0095,0.0,0.4832,0.8228
2022-02-20 04:00:00,99.1236,0.0414,0.0,0.0103,0.0,0.2539,0.7884,76.6919,0.0,0.0561,0.0,0.2414,0.0,1.4392,21.6085,0.7473,75.0697,96.7206,99.8723,99.9902,24.7785,75.7859,99.6154,96.6571,99.8723,99.9915,38.7585,75.7859,99.5043,24.057,75.7859,99.6158,0.0104,98.4038,0.0,98.5686,0.0,0.0796,0.0,0.0098,0.0,0.48,0.8552
2022-02-20 05:00:00,99.1713,0.04,0.0,0.0091,0.0,0.2691,0.7848,74.906,0.0,0.0554,0.0,0.2672,0.0,1.4668,23.316,0.7332,75.0695,96.7206,99.8723,99.9902,24.7796,75.7859,99.6154,96.6571,99.8723,99.9915,38.7497,75.7859,99.5043,24.0529,75.7859,99.6158,0.0076,98.4376,0.0,98.5558,0.0,0.076,0.0,0.0098,0.0,0.4881,0.876
2022-02-20 06:00:00,99.1713,0.0407,0.0,0.0095,0.0,0.2556,0.7814,75.6504,0.0,0.0554,0.0,0.2745,0.0,1.4722,22.5275,0.7122,75.0692,96.7206,99.8723,99.9902,24.7776,75.7859,99.6154,96.6571,99.8723,99.9915,38.7406,75.7859,99.5043,24.0515,75.7859,99.6158,0.008,98.4604,0.0,98.5597,0.0,0.0705,0.0,0.01,0.0,0.4852,0.8709
2022-02-20 07:00:00,99.1713,0.0433,0.0,0.0103,0.0,0.2699,0.7865,74.507,0.0,0.0571,0.0,0.2818,0.0,1.4864,23.7512,0.7405,75.2492,96.7206,99.8723,99.9902,24.7756,75.7859,99.6154,96.6571,99.8723,99.9915,38.7314,75.7859,99.5043,24.054,75.7859,99.6158,0.0115,98.4203,0.0,98.5747,0.0,0.0715,0.0,0.01,0.0,0.4868,0.8627
2022-02-20 08:00:00,99.1713,0.0412,0.0,0.0106,0.0,0.2716,0.7971,74.1484,0.0,0.0583,0.0,0.4426,0.0,1.8854,23.4902,0.7514,75.3763,96.7206,99.8723,99.9902,24.7736,75.7859,99.6154,96.6571,99.8723,99.9915,38.7221,75.7859,99.5043,24.0622,75.7859,99.6158,0.009,98.4039,0.0,98.5399,0.0,0.0663,0.0,0.0098,0.0,0.4896,0.8984
2022-02-20 09:00:00,99.1713,0.0412,0.0,0.0107,0.0,0.2517,0.8299,76.0807,0.0,0.0566,0.0,0.2776,0.0,1.5681,22.1619,0.7737,75.3748,96.7206,99.8723,99.9902,24.7717,75.7859,99.6154,96.6571,99.8723,99.9915,38.7122,75.7859,99.5043,24.0609,75.7859,99.6158,0.0096,98.3435,0.0,98.5968,0.0,0.0637,0.0,0.0095,0.0,0.4851,0.8381
2022-02-20 10:00:00,99.1713,0.0423,0.0,0.0115,0.0,0.2005,0.7968,78.3267,0.0,0.0577,0.0,0.2379,0.0,1.4151,20.0026,0.7294,75.3746,96.7206,99.8723,99.9902,24.7699,75.7859,99.6154,96.6571,99.8723,99.9915,38.7196,75.7859,99.5043,24.0588,75.7859,99.6158,0.0099,98.4192,0.0,98.6225,0.0,0.0627,0.0,0.0097,0.0,0.4816,0.8318
2022-02-20 11:00:00,99.1713,0.0408,0.0,0.0105,0.0,0.1887,0.7963,84.153,0.0,0.1578,0.0,0.2336,0.0,1.2472,14.3477,0.5973,75.3728,96.7204,99.8723,99.9902,24.7654,75.7859,99.6154,96.6571,99.8723,99.9915,38.7056,75.7859,99.5043,24.0568,75.7859,99.6158,0.0336,98.5491,0.0,95.6159,0.0,0.2029,0.0,0.01,0.0,0.5944,3.5917
2022-02-20 12:00:00,99.1713,0.0427,0.0,0.044,0.0,0.118,1.0001,89.5724,0.0,0.116,0.0,0.1584,0.0,0.9557,8.4223,10.5665,75.3696,96.7191,99.8723,99.9902,24.7673,75.7859,99.6154,96.657,99.8723,99.9915,38.6985,75.7859,99.5043,24.0551,75.7859,99.6158,0.0606,88.5344,0.0,91.647,0.0,0.1367,0.0,0.0083,0.0,0.6789,7.5075
2022-02-20 13:00:00,99.1713,0.0352,0.0,0.1624,0.0,0.6803,1.5204,52.5208,0.0,0.4188,0.0,0.5738,0.0,1.9421,44.7115,61.8817,75.3695,96.7175,99.8723,99.9902,24.7505,75.7859,99.6154,96.657,99.8723,99.9915,38.6664,75.7859,99.5043,24.0257,75.7859,99.6158,0.0688,36.2208,0.0,91.0587,0.0,0.5593,0.0,0.0165,0.0,0.8125,7.5195
2022-02-20 14:00:00,99.1713,0.0378,0.0,0.1154,0.0,0.4096,1.462,62.9119,0.0,0.3307,0.0,0.3689,0.0,1.7616,34.5499,52.1058,75.3689,96.7159,99.8723,99.9902,24.7482,75.7859,99.6154,96.657,99.8723,99.9915,38.6688,75.7859,99.5043,23.9931,75.7859,99.6158,0.0682,46.3574,0.0,91.3521,0.0,0.3766,0.0,0.0128,0.0,0.7507,7.514
2022-02-20 15:00:00,99.1713,0.0397,0.0,0.1064,0.0,0.3156,1.6144,69.8573,0.0,0.3139,0.0,0.3423,0.0,1.6254,27.8601,49.448,75.3684,96.7143,99.8723,99.9902,24.7384,75.7859,99.6154,96.657,99.8723,99.9915,38.6599,75.7859,99.5043,23.9674,75.7859,99.6158,0.0691,48.7862,0.0,91.2392,0.0,0.3787,0.0,0.0155,0.0,0.8168,7.6293
2022-02-20 16:00:00,99.1713,0.0399,0.0,0.0945,0.0,0.2978,1.4556,70.9359,0.0,0.2642,0.0,0.3268,0.0,1.6075,26.885,46.8125,75.3679,96.7127,99.8723,99.9902,24.7342,75.7859,99.6154,96.657,99.8723,99.9915,38.6536,75.7859,99.5043,23.9503,75.7859,99.6158,0.0679,51.6416,0.0,91.5032,0.0,0.3048,0.0,0.0112,0.0,0.7451,7.4833
2022-02-20 17:00:00,99.1713,0.0402,0.0,0.1052,0.0,0.4084,1.5052,62.7519,0.0,0.3461,0.0,0.5519,0.0,2.106,34.2377,39.0382,75.3675,96.7112,99.8723,99.9902,24.7339,75.7859,99.6154,96.657,99.8723,99.9915,38.628,75.7859,99.5043,23.9156,75.7859,99.6158,0.0636,59.2808,0.0,91.3845,0.0,0.3839,0.0,0.0132,0.0,0.7725,7.4007
2022-02-20 18:00:00,99.1713,0.0406,0.0,0.0922,0.0,0.3902,1.3594,64.0723,0.0,0.4375,0.0,0.4787,0.0,2.0273,33.4556,31.432,75.3675,96.7096,99.8723,99.9902,24.7287,75.7859,99.6154,96.657,99.8723,99.9915,38.6056,75.7859,99.5043,23.8127,75.7859,99.6158,0.0696,66.9966,0.0,91.1044,0.0,0.4855,0.0,0.017,0.0,0.7892,7.5808
2022-02-20 19:00:00,99.1713,0.0417,0.0,0.062,0.0,0.287,1.2666,73.2535,0.0,0.4102,0.0,0.2979,0.0,1.6048,24.1133,26.9552,75.3675,96.7081,99.8723,99.9902,24.7304,75.7859,99.6154,96.6569,99.8723,99.9915,38.6017,75.7859,99.5043,23.7832,75.7859,99.6158,0.0631,71.6744,0.0,91.2011,0.0,0.4527,0.0,0.0134,0.0,0.7772,7.4926
2022-02-20 20:00:00,99.1713,0.0405,0.0,0.0354,0.0,0.1628,1.26,82.3365,0.0,0.1684,0.0,0.1397,0.0,1.2382,16.5534,20.7706,75.3674,96.7065,99.8723,99.9902,24.7333,75.7859,99.6154,96.657,99.8723,99.9915,38.614,75.7859,99.5043,23.7615,75.7859,99.6158,0.0665,77.8121,0.0,91.4771,0.0,0.1848,0.0,0.0108,0.0,0.7666,7.6432
2022-02-20 21:00:00,99.1713,0.0416,0.0,0.0277,0.0,0.1746,1.5549,82.6381,0.0,0.0822,0.0,0.1212,0.0,1.192,15.7835,21.8108,75.3672,96.7049,99.8723,99.9902,24.7399,75.7859,99.6154,96.6567,99.8723,99.9915,38.6185,75.7859,99.5043,23.7558,75.7859,99.6158,0.0658,76.5291,0.0,91.6925,0.0,0.0918,0.0,0.0088,0.0,0.7106,7.6156
2022-02-20 22:00:00,99.1713,0.0417,0.0,0.0271,0.0,0.1587,1.6415,84.0875,0.0,0.0924,0.0,0.1156,0.0,1.1802,14.6997,21.772,75.3669,96.7034,99.8723,99.9902,24.7351,75.7859,99.6154,96.6567,99.8723,99.9915,38.6192,75.7859,99.5043,23.7467,75.7859,99.6158,0.0594,76.5027,0.0,91.8662,0.0,0.1042,0.0,0.0072,0.0,0.6669,7.3197
2022-02-20 23:00:00,99.1713,0.0426,0.0,0.0309,0.0,0.172,1.5786,80.3393,0.0,0.0888,0.0,0.1548,0.0,1.3013,17.5438,23.3117,75.3669,96.7018,99.8723,99.9902,24.7353,75.7859,99.6154,96.6567,99.8723,99.9915,38.6175,75.7859,99.5043,23.7374,75.7859,99.6158,0.0647,75.2394,0.0,91.7697,0.0,0.0948,0.0,0.0068,0.0,0.6672,7.407
2022-02-21 00:00:00,99.1713,0.0411,0.0023,0.0346,0.0,0.2037,1.6758,80.9967,0.0,0.1286,0.0025,0.1581,0.0,1.3136,18.0229,27.5763,75.3669,96.7003,99.8723,99.9902,24.7306,75.7859,99.6154,96.6567,99.8723,99.9915,38.6302,75.7859,99.5043,23.7257,75.7859,99.6158,0.0675,70.6521,0.0,91.4904,0.0,0.1441,0.0023,0.01,0.0,0.7434,7.5777
2022-02-21 01:00:00,99.1713,0.0438,0.0,0.0203,0.0,0.243,1.021,74.4988,0.0,0.1312,0.0,0.2322,0.0,1.3943,23.4349,12.2464,75.3669,96.6987,99.8723,99.9902,24.7223,75.7859,99.6154,96.6567,99.8723,99.9915,38.6485,75.7859,99.5043,23.6134,75.7859,99.6158,0.061,86.5388,0.0,91.6577,0.0,0.1602,0.0,0.0082,0.0,0.6783,7.5536
2022-02-21 02:00:00,99.1713,0.0429,0.0,0.0097,0.0,0.3302,0.8679,68.6813,0.0,0.1673,0.0,0.3071,0.0,1.5655,29.2084,0.7188,75.3669,96.6972,99.8723,99.9902,24.7174,75.7859,99.6154,96.6567,99.8723,99.9915,38.6399,75.7859,99.5043,23.4498,75.7859,99.6158,0.0559,98.3612,0.0,91.6278,0.0,0.189,0.0,0.0082,0.0,0.7008,7.5208
2022-02-21 03:00:00,99.1713,0.0427,0.0,0.0093,0.0,0.2606,0.8717,73.8603,0.0,0.1507,0.0,0.2545,0.0,1.4806,24.4098,0.6769,75.3638,96.6956,99.8723,99.9902,24.7124,75.7859,99.6154,96.6567,99.8723,99.9915,38.6308,75.7859,99.5043,23.4485,75.7859,99.6158,0.0598,98.4026,0.0,91.7553,0.0,0.1681,0.0,0.0095,0.0,0.6931,7.3862
2022-02-21 04:00:00,99.1713,0.0433,0.0,0.009,0.0,0.0979,0.9289,90.3931,0.0,0.0815,0.0,0.082,0.0,0.9709,8.5911,0.7361,75.3627,96.6942,99.8723,99.9902,24.7146,75.7859,99.6154,96.6567,99.8723,99.9915,38.6301,75.7859,99.5043,23.6219,75.7859,99.6158,0.0356,98.2787,0.0,94.869,0.0,0.1001,0.0,0.0077,0.0,0.6326,4.3288
2022-02-21 05:00:00,99.1713,0.0414,0.0,0.0073,0.0,0.0323,0.8643,95.6775,0.0,0.0618,0.0,0.0441,0.0,0.7577,3.2146,0.9199,75.3599,96.694,99.8723,99.9902,24.7194,75.7859,99.6154,96.6567,99.8723,99.9915,38.6269,75.7859,99.5043,23.7377,75.7859,99.6158,0.0054,98.1979,0.0,99.2927,0.0,0.0739,0.0,0.0031,0.0,0.4405,0.1864
2022-02-21 06:00:00,99.1713,0.0404,0.0,0.0156,0.0,0.4342,0.8914,73.2513,0.0,0.0861,0.0,0.226,0.0,1.059,24.8718,4.0609,75.3601,96.694,99.8723,99.9902,24.7195,75.7859,99.6154,96.6571,99.8723,99.9915,38.632,75.7859,99.5043,23.7355,75.7859,99.6158,0.0041,94.966,0.0,99.2914,0.0,0.0716,0.0,0.0031,0.0,0.45,0.187
2022-02-21 07:00:00,99.1713,0.0417,0.0,0.0149,0.0,0.6459,0.8267,52.849,0.0,0.4843,0.0,1.092,0.0,2.5285,43.3309,1.3632,75.361,96.694,99.8723,99.9902,24.6926,75.7859,99.6154,96.6568,99.8723,99.9915,38.5898,75.7859,99.5043,23.7303,75.7859,99.6158,0.0146,97.7485,0.0,98.4522,0.0,0.667,0.0,0.0063,0.0,0.6139,0.2586
2022-02-21 08:00:00,99.1713,0.0425,0.0,0.0136,0.0,0.4982,0.96,61.1258,0.0,0.2185,0.0,0.8316,0.0,2.1301,36.0728,1.4145,75.361,96.694,99.8723,99.9902,24.692,75.7859,99.6154,96.6567,99.8723,99.9915,38.5998,75.7859,99.5043,23.7256,75.7859,99.6158,0.0108,97.5695,0.0,99.0051,0.0,0.2565,0.0,0.0034,0.0,0.5129,0.22
2022-02-21 09:00:00,99.1713,0.0423,0.0,0.0135,0.0,0.6469,0.9555,53.1175,0.0,0.1761,0.0,0.9236,0.0,2.1387,43.2018,1.4584,75.361,96.694,99.8723,99.9902,24.6988,75.7859,99.6154,96.6567,99.8723,99.9915,38.595,75.7859,99.5043,23.7241,75.7859,99.6158,0.0083,97.541,0.0,99.0709,0.0,0.2186,0.0,0.0041,0.0,0.498,0.2081
2022-02-21 10:00:00,99.1713,0.0436,0.0,0.0126,0.0,0.469,0.9338,60.9047,0.0,0.0812,0.0,0.7881,0.0,2.0654,35.6168,1.2263,75.361,96.694,99.8723,99.9902,24.7018,75.7859,99.6154,96.6568,99.8723,99.9915,38.5998,75.7859,99.5043,23.7279,75.7859,99.6158,0.0053,97.7796,0.0,99.2395,0.0,0.0971,0.0,0.003,0.0,0.4604,0.1971
2022-02-21 11:00:00,99.1713,0.0414,0.0,0.0123,0.0,0.3975,0.9169,68.4524,0.0,0.2835,0.0,0.7625,0.0,2.0717,28.9064,0.9544,75.361,96.694,99.8723,99.9902,24.6969,75.7859,99.6154,96.6567,99.8723,99.9915,38.5774,75.7859,99.5043,23.7259,75.7859,99.6158,0.0102,98.0775,0.0,98.9106,0.0,0.3163,0.0,0.0051,0.0,0.5398,0.2344
2022-02-21 12:00:00,99.1713,0.0417,0.0,0.0118,0.0,0.4031,0.9362,64.8582,0.0,0.4757,0.0,1.004,0.0,2.4297,30.8592,0.9903,75.3611,96.694,99.8723,99.9902,24.688,75.7859,99.6154,96.6566,99.8723,99.9915,38.544,75.7859,99.5043,23.7245,75.7859,99.6158,0.014,98.0231,0.0,98.5412,0.0,0.5474,0.0,0.0068,0.0,0.627,0.2762
2022-02-21 13:00:00,99.1713,0.0441,0.0,0.0126,0.0,0.3954,0.9621,64.4501,0.0,0.3474,0.0,0.9186,0.0,2.4824,32.106,1.0434,75.3611,96.694,99.8723,99.9902,24.6954,75.7859,99.6154,96.6567,99.8723,99.9915,38.5501,75.7859,99.5043,23.7193,75.7859,99.6158,0.0073,97.9433,0.0,98.815,0.0,0.3776,0.0,0.0043,0.0,0.5592,0.2436
2022-02-21 14:00:00,99.1713,0.0422,0.0,0.0123,0.0,0.3451,0.9305,68.516,0.0,0.2666,0.0,0.6727,0.0,2.0962,28.1674,0.9515,75.3611,96.694,99.8723,99.9902,24.6933,75.7859,99.6154,96.6567,99.8723,99.9915,38.5412,75.7859,99.5043,23.7151,75.7859,99.6158,0.0136,98.0683,0.0,98.7642,0.0,0.3093,0.0,0.0059,0.0,0.6316,0.2877
2022-02-21 15:00:00,99.1713,0.0426,0.0,0.0122,0.0,0.3172,0.9013,69.9353,0.0,0.2833,0.0,0.6238,0.0,2.0244,27.7555,0.9821,75.3611,96.694,99.8723,99.9902,24.6993,75.7859,99.6154,96.6566,99.8723,99.9915,38.5312,75.7859,99.5043,23.7137,75.7859,99.6158,0.0098,98.0649,0.0,98.7706,0.0,0.2997,0.0,0.0081,0.0,0.6314,0.2894
2022-02-21 16:00:00,99.1713,0.0438,0.0,0.0123,0.0,0.3515,0.928,68.538,0.0,0.3908,0.0,0.7982,0.0,2.3547,27.7792,1.0059,75.3611,96.694,99.8723,99.9902,24.6951,75.7859,99.6154,96.6566,99.8723,99.9915,38.5249,75.7859,99.5043,23.7122,75.7859,99.6158,0.0115,98.014,0.0,98.4677,0.0,0.4347,0.0,0.0085,0.0,0.7367,0.3548
2022-02-21 17:00:00,99.1713,0.042,0.0,0.0116,0.0,0.3464,0.9298,67.7364,0.0,0.4274,0.0,0.7451,0.0,2.5239,28.3768,0.9471,75.3611,96.694,99.8723,99.9902,24.6916,75.7859,99.6154,96.6566,99.8723,99.9915,38.4695,75.7859,99.5043,23.7109,75.7859,99.6158,0.0128,98.0752,0.0,98.3551,0.0,0.4827,0.0,0.0106,0.0,0.781,0.3693
2022-02-21 18:00:00,99.1713,0.042,0.0,0.0116,0.0,0.3518,0.9323,67.6921,0.0,0.3581,0.0,0.9194,0.0,2.7111,28.7621,0.9398,75.3612,96.694,99.8723,99.9902,24.6887,75.7859,99.6154,96.6566,99.8723,99.9915,38.393,75.7859,99.5043,23.7095,75.7859,99.6158,0.0112,98.0663,0.0,98.7081,0.0,0.3926,0.0,0.0066,0.0,0.6131,0.2765
2022-02-21 19:00:00,99.1713,0.0421,0.0,0.0116,0.0,0.251,0.8179,72.9882,0.0,0.3381,0.0,0.4898,0.0,1.9072,23.9916,0.7784,75.3612,96.694,99.8723,99.9902,24.6901,75.7859,99.6154,96.6566,99.8723,99.9915,38.3559,75.7859,99.5043,23.707,75.7859,99.6158,0.0101,98.3491,0.0,98.7515,0.0,0.4165,0.0,0.0062,0.0,0.5699,0.2504
2022-02-21 20:00:00,99.1713,0.0416,0.0,0.0109,0.0,0.2316,0.7911,76.5102,0.0,0.3871,0.0,0.4502,0.0,1.8107,20.9148,0.7223,75.3612,96.694,99.8723,99.9902,24.6887,75.7859,99.6154,96.6566,99.8723,99.9915,38.3453,75.7859,99.5043,23.704,75.7859,99.6158,0.0095,98.4334,0.0,98.7833,0.0,0.4,0.0,0.004,0.0,0.5647,0.2505
2022-02-21 21:00:00,99.1713,0.0414,0.0,0.0104,0.0,0.2731,0.8195,74.8682,0.0,0.2388,0.0,0.4506,0.0,1.8282,22.7565,0.7325,75.3612,96.694,99.8723,99.9902,24.6929,75.7859,99.6154,96.6562,99.8723,99.9915,38.3483,75.7859,99.5043,23.7059,75.7859,99.6158,0.0061,98.3987,0.0,99.0012,0.0,0.264,0.0,0.0039,0.0,0.514,0.2221
2022-02-21 22:00:00,99.1713,0.043,0.0,0.0105,0.0,0.2586,0.8135,74.8755,0.0,0.0588,0.0,0.4227,0.0,1.6723,23.0674,0.7154,75.3612,96.694,99.8723,99.9902,24.7042,75.7859,99.6154,96.6562,99.8723,99.9915,38.3491,75.7859,99.5043,23.5187,75.7859,99.6158,0.0047,98.4141,0.0,99.2999,0.0,0.0595,0.0,0.0032,0.0,0.4466,0.1888
2022-02-21 23:00:00,99.1713,0.0423,0.0,0.0105,0.0,0.2858,0.7996,72.575,0.0,0.0621,0.0,0.6425,0.0,1.9671,24.6689,0.6977,75.3613,96.694,99.8723,99.9902,24.7081,75.7859,99.6154,96.6562,99.8723,99.9915,38.3412,75.7859,99.5043,23.4245,75.7859,99.6158,0.0058,98.4565,0.0,99.2887,0.0,0.0683,0.0,0.0031,0.0,0.4459,0.1888
2022-02-22 00:00:00,99.1713,0.0419,0.0023,0.0109,0.0,0.3108,0.807,70.6163,0.0,0.0631,0.0028,0.6121,0.0,2.1176,26.4933,0.7305,75.3613,96.694,99.8723,99.9902,24.7066,75.7859,99.6154,96.6562,99.8723,99.9915,38.3315,75.7859,99.5043,23.4231,75.7859,99.6158,0.0045,98.4104,0.0,99.2817,0.0,0.0641,0.0023,0.0031,0.0,0.449,0.1917
2022-02-22 01:00:00,99.1713,0.0422,0.0,0.0108,0.0,0.2964,0.8045,72.0653,0.0,0.0608,0.0,0.5479,0.0,1.8789,25.662,0.728,75.3613,96.694,99.8723,99.9902,24.705,75.7859,99.6154,96.6562,99.8723,99.9915,38.322,75.7859,99.5043,23.4218,75.7859,99.6158,0.0051,98.414,0.0,99.3009,0.0,0.0633,0.0,0.0031,0.0,0.4487,0.1884
2022-02-22 02:00:00,99.1713,0.0411,0.0,0.0104,0.0,0.2526,0.8643,75.6755,0.0,0.0633,0.0,0.3969,0.0,1.698,22.279,0.8322,75.3613,96.694,99.8723,99.9902,24.7033,75.7859,99.6154,96.6562,99.8723,99.9915,38.3123,75.7859,99.5043,23.4205,75.7859,99.6158,0.004,98.2587,0.0,99.2882,0.0,0.0642,0.0,0.0028,0.0,0.4498,0.1894
2022-02-22 03:00:00,99.1713,0.0418,0.0,0.0113,0.0,0.2447,0.8042,75.7232,0.0,0.0616,0.0,0.3378,0.0,1.6542,21.9501,0.7391,75.3613,96.694,99.8723,99.9902,24.7016,75.7859,99.6154,96.6562,99.8723,99.9915,38.3028,75.7859,99.5043,23.4192,75.7859,99.6158,0.0043,98.3929,0.0,99.2891,0.0,0.0652,0.0,0.0028,0.0,0.4474,0.1901
