"26693","1641762000","60","84.7250","95.3389","98.1852"
"26693","1641765600","60","80.8050","94.3947","97.7906"
"26693","1641769200","60","78.9172","90.6835","97.1866"
"26693","1641772800","60","77.1898","90.6236","97.8692"
"26693","1641776400","60","69.9576","84.8787","97.5518"
"26693","1641780000","60","77.4951","86.3231","94.8362"
"26693","1641783600","60","64.6753","78.6484","92.1783"
"26693","1641787200","60","14.2941","62.2697","86.2421"
"26693","1641790800","60","20.8201","58.1282","84.6283"
"26693","1641794400","60","17.4565","47.3719","67.8889"
"26693","1641798000","60","17.2346","50.5860","73.7498"
"26693","1641801600","60","14.7170","47.0265","74.1732"
"26693","1641805200","60","35.6746","60.7852","75.0627"
"26693","1641808800","60","10.8204","56.3628","77.0822"
"26693","1641812400","60","9.3763","52.2980","68.7412"
"26693","1641816000","60","28.5989","56.8688","75.8563"
"26693","1641819600","60","43.1691","64.6754","82.5060"
"26693","1641823200","60","56.4410","82.1362","94.4892"
"26693","1641826800","60","58.7977","87.4084","96.7165"
"26693","1641830400","60","78.6024","90.8153","96.2241"
"26693","1641834000","60","72.6985","89.9429","97.2796"
"26693","1641837600","60","73.8508","89.1973","95.9926"
"26693","1641841200","60","77.4872","90.0520","95.4612"
"26693","1641844800","60","79.3200","91.1359","96.1982"
"26693","1641848400","60","83.4594","92.8259","96.7603"
"26693","1641852000","60","7.1120","89.9704","97.7126"
"26693","1641855600","60","34.3374","85.6909","95.2108"
"26693","1641859200","60","56.1336","83.4770","96.4257"
"26693","1641862800","60","1.7103","72.4980","91.6244"
"26693","1641866400","60","89.5519","97.6340","98.3699"
"26693","1641870000","60","96.1928","97.7742","98.2635"
"26693","1641873600","60","89.6387","97.6896","98.2859"
"26693","1641877200","60","89.4231","97.6740","98.4098"
"26693","1641880800","60","96.9496","97.7785","98.3768"
"26693","1641884400","60","88.7080","97.5827","98.1845"
"26693","1641888000","60","89.4128","97.5342","98.2530"
"26693","1641891600","60","96.2377","97.7890","98.2197"
"26693","1641895200","60","89.1433","97.5710","98.3473"
"26693","1641898800","60","88.6755","97.1656","98.0884"
"26693","1641902400","60","94.2640","96.5021","97.9718"
"26693","1641906000","60","88.4472","96.7857","97.9389"
"26693","1641909600","60","88.9528","97.0576","98.3450"
"26693","1641913200","60","95.3054","97.1316","98.0268"
"26693","1641916800","60","89.2466","96.4561","98.3195"
"26693","1641920400","60","86.4272","96.8525","98.3901"
"26693","1641924000","60","94.5824","97.2266","98.1950"
"26693","1641927600","60","89.8193","97.1684","98.2847"
"26693","1641931200","60","95.4165","97.2561","98.1798"
"26693","1641934800","60","87.4625","97.6655","98.4139"
"26693","1641938400","60","96.8226","98.0997","98.7144"
"26693","1641942000","60","89.8081","97.8597","98.4460"
"26693","1641945600","60","97.3121","98.1124","98.4398"
"26693","1641949200","60","89.8859","98.0058","98.7431"
"26693","1641952800","60","97.3719","98.0974","98.5609"
"26693","1641956400","60","89.9525","97.9734","98.7020"
"26693","1641960000","60","89.4888","97.9174","98.5678"
"26693","1641963600","60","97.2503","97.9882","98.4672"
"26693","1641967200","60","89.7820","97.7529","98.6155"
"26693","1641970800","60","93.2635","97.5907","98.2634"
"26693","1641974400","60","95.8873","97.7534","98.3709"
"26693","1641978000","60","89.9224","97.9062","98.5594"
"26693","1641981600","60","96.4091","97.9118","98.4003"
"26693","1641985200","60","88.9438","97.2032","98.3938"
"26693","1641988800","60","86.5275","96.6730","97.8889"
"26693","1641992400","60","94.9716","97.1579","98.0976"
"26693","1641996000","60","88.2859","97.0962","98.2953"
"26693","1641999600","60","94.6679","97.1243","98.0622"
"26693","1642003200","60","89.4213","96.9749","98.1022"
"26693","1642006800","60","90.3680","96.9872","98.0612"
"26693","1642010400","60","95.2021","97.2804","97.9270"
"26693","1642014000","60","89.3138","97.1079","97.9935"
"26693","1642017600","60","95.6477","97.2858","97.9875"
"26693","1642021200","60","89.6260","97.5827","98.3159"
